Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,June,88151,Comfort Inn & Suites N at Pyramids,20.0,1,5,0
2005,June,224831,Wingate By Wyndham Indianapolis Airport-Rockville Rd.,20.0,1,6,0
2005,June,91428,Sleep Inn Airport West,19.0,1,7,0
2005,June,278565,Holiday Inn Express Indianapolis Downtown City Centre,17.0,1,8,64
2005,June,91491,Drury Inn Indianapolis,17.0,3,9,1
2005,June,91454,Comfort Inn,14.666666666666666,3,10,3
2005,June,78887,Clarion Hotel & Conference Center,14.0,2,11,-3
2005,June,91602,La Quinta Inn Indianapolis Airport Lynhurst,13.75,4,12,0
2005,June,91609,Courtyard by Marriott Indianapolis Airport,13.5,2,13,-4
2005,June,91558,La Quinta Inn Indianapolis East,13.5,2,14,32
2005,June,91577,Residence Inn Indianapolis Downtown on the Canal,13.0,2,15,-4
2005,June,91484,Caribbean Cove Hotel & Conference Center,12.68421052631579,19,16,-1
2005,June,88161,Hampton Inn Indianapolis-East,12.0,1,17,-3
2005,June,91479,Extended Stay America-West 86th Street,12.0,1,18,-2
2005,June,111623,Embassy Suites Indianapolis North,11.4,5,19,-2
2005,June,223363,Staybridge Suites Indianapolis - Fishers,11.25,4,20,-2
2005,June,224259,Hilton Indianapolis,10.8,5,21,-2
2005,June,631598,Candlewood Suites Indianapolis Dwtn Medical Dist,10.666666666666666,3,22,28
2005,June,287572,Hilton Garden Inn Indianapolis Downtown,10.583333333333334,12,23,-3
2005,June,91519,Courtyard by Marriott Indianapolis Carmel,10.0,3,24,-3
2005,June,88155,Embassy Suites Indianapolis - Downtown,10.0,9,25,-3
2005,June,91441,Baymont Inn & Suites Indianapolis South,9.666666666666666,3,26,-3
2005,June,88188,Holiday Inn Indianapolis North/Carmel,9.0,1,27,-3
2005,June,223830,Marriott Indianapolis Downtown,8.666666666666666,6,28,-3
2005,June,91607,Fairfield Inn & Suites Indianapolis Airport,8.333333333333334,3,29,-3
2005,June,111624,Hampton Inn Indianapolis Dwtn Across from Circle Centre,7.142857142857143,7,30,-3
2005,June,241032,Indianapolis Budget Inn and Suites,7.0,1,31,41
2005,June,224820,Red Roof Inn Indianapolis North - College Park,7.0,2,32,-4
2005,June,265878,Radisson Hotel Indianapolis Airport,6.769230769230769,13,33,-1
2005,June,88168,Hyatt Regency Indianapolis,6.7272727272727275,11,34,-5
2005,June,91462,Courtyard Indianapolis South,6.5,2,35,-5
2005,June,141972,Quality Inn & Suites East,6.25,4,36,-5
2005,June,91474,TownePlace Suites Indianapolis NW,6.0,1,37,-4
2005,June,88186,The Westin Indianapolis,6.0,11,38,0
2005,June,88164,Crowne Plaza Indianapolis Downtown (Union Station),5.285714285714286,7,39,-5
2005,June,88173,Omni Severin Hotel,5.238095238095238,21,40,-1
2005,June,288193,The Suites at 14 West,5.0,2,41,-6
2005,June,120813,Country Inn & Suites By Carlson Indianapolis-South,5.0,1,42,-6
2005,June,120783,Columbia Club,5.0,1,43,-6
2005,June,88172,Hilton Indianapolis North,4.7,10,44,9
2005,June,91450,Holiday Inn Express Indianapolis South,4.5,2,45,-5
2005,June,91509,Marriott Indianapolis North,4.333333333333333,6,46,-5
2005,June,91490,Super 8 Indianapolis College Park,4.0,2,47,-5
2005,June,251963,Super 8 Indianapolis South,4.0,1,48,-5
2005,June,91458,Fairfield Inn Indianapolis South,4.0,1,49,-5
2005,June,223827,Fairfield Inn & Suites Indianapolis East,4.0,1,50,-5
2005,June,120794,Hyatt Place Indianapolis Airport,4.0,2,51,-4
2005,June,224830,Extended Stay Deluxe - Indianapolis - Northwest - I-465,3.8,5,52,-3
2005,June,224793,La Quinta Inn Indianapolis Airport Executive Drive,3.6666666666666665,3,53,4
2005,June,268139,America's Best Inn & Suites Indianapolis / Airport Area,3.5,2,54,-6
2005,June,88171,Marriott Indianapolis East,3.5,4,55,-4
2005,June,144736,Dollar Inn - Indianapolis,3.142857142857143,7,56,-4
2005,June,240139,Super 8 Indianapolis/Emerson,3.0,1,57,-3
2005,June,120810,Dollar Inn - Castleton,3.0,1,58,-3
2005,June,91506,The Gatehouse Suites Indianapolis,3.0,2,59,-3
2005,June,91573,University Place Conference Center & Hotel Indianapolis,2.75,4,60,-2
2005,June,88153,Best Inn,2.6666666666666665,3,61,-2
2005,June,91446,Bridgemont Residence Inn,2.0,1,62,-2
2005,June,223208,Ramada I-70 East Indianapolis,2.0,1,63,-2
